ISLAND DIAMETER REPORT
Generated on: Wed Feb 18 20:36:09 2026
-------------------------------------------------------------------------------------
Island File                    | Size   | Diameter   | Furthest Pair
islands/island_14057.txt       | 2      | 1          | hereditaments <-> hereditament
islands/island_14059.txt       | 2      | 1          | eurocrats <-> eurocrat
islands/island_14060.txt       | 2      | 1          | microprocessors <-> microprocessor
islands/island_14061.txt       | 2      | 1          | incoronation <-> incoronations
islands/island_14062.txt       | 2      | 1          | multisize <-> multisite
islands/island_14063.txt       | 2      | 1          | rereleasing <-> prereleasing
islands/island_14064.txt       | 2      | 1          | playlands <-> playland
islands/island_14065.txt       | 2      | 1          | profanation <-> profanations
islands/island_14067.txt       | 2      | 1          | bodysides <-> bodyside
islands/island_14069.txt       | 2      | 1          | irregulars <-> irregular
islands/island_14070.txt       | 2      | 1          | palimpsest <-> palimpsests
islands/island_14071.txt       | 2      | 1          | emplectums <-> emplectum
islands/island_14072.txt       | 2      | 1          | subarcuation <-> subarcuations
islands/island_14074.txt       | 2      | 1          | pundigrion <-> pundigrions
islands/island_14075.txt       | 2      | 1          | thuggos <-> thuggo
islands/island_14076.txt       | 2      | 1          | chellups <-> chellup
islands/island_14077.txt       | 2      | 1          | cysticercoid <-> cysticercoids
islands/island_14078.txt       | 2      | 1          | worksheet <-> worksheets
islands/island_14080.txt       | 2      | 1          | superscreen <-> superscreens
islands/island_14082.txt       | 2      | 1          | pelecypod <-> pelecypods
islands/island_14083.txt       | 2      | 1          | bluesmen <-> bluesman
islands/island_14085.txt       | 2      | 1          | channelizing <-> channelising
islands/island_14087.txt       | 2      | 1          | whitethroats <-> whitethroat
islands/island_14091.txt       | 2      | 1          | chalkstripes <-> chalkstripe
islands/island_14092.txt       | 2      | 1          | linkwork <-> linkworks
islands/island_14095.txt       | 2      | 1          | polyhybrid <-> polyhybrids
islands/island_14097.txt       | 2      | 1          | thyrotoxicosis <-> thyrotoxicoses
islands/island_14099.txt       | 2      | 1          | authorship <-> authorships
islands/island_14100.txt       | 2      | 1          | torpescence <-> torpescences
islands/island_14102.txt       | 2      | 1          | electrizing <-> electrising
islands/island_14103.txt       | 2      | 1          | tchotchke <-> tchotchkes
islands/island_14104.txt       | 2      | 1          | stracchino <-> stracchini
islands/island_14105.txt       | 2      | 1          | groundbait <-> groundbaits
islands/island_14106.txt       | 2      | 1          | earshot <-> earshots
islands/island_14109.txt       | 2      | 1          | provocative <-> provocatives
islands/island_14110.txt       | 2      | 1          | tensioning <-> pensioning
islands/island_14111.txt       | 2      | 1          | afterimages <-> afterimage
islands/island_14113.txt       | 2      | 1          | reimpressions <-> reimpression
islands/island_14116.txt       | 2      | 1          | hebdomad <-> hebdomads
islands/island_14118.txt       | 2      | 1          | methanation <-> methanations
islands/island_14119.txt       | 2      | 1          | calibrations <-> calibration
islands/island_14120.txt       | 2      | 1          | alliable <-> talliable
islands/island_14123.txt       | 2      | 1          | ommatidia <-> ommatidial
islands/island_14125.txt       | 2      | 1          | inexpensively <-> unexpensively
islands/island_14126.txt       | 2      | 1          | haughtinesses <-> naughtinesses
islands/island_14127.txt       | 2      | 1          | houseroom <-> houserooms
islands/island_14128.txt       | 2      | 1          | poinsettias <-> poinsettia
islands/island_14129.txt       | 2      | 1          | bodysurfings <-> bodysurfing
islands/island_14130.txt       | 2      | 1          | presbyterate <-> presbyterates
islands/island_14131.txt       | 2      | 1          | reincarnation <-> reincarnations
islands/island_14132.txt       | 2      | 1          | oxymels <-> oxymel
islands/island_14133.txt       | 2      | 1          | nephrology <-> nephology
islands/island_14135.txt       | 2      | 1          | sitzmarks <-> sitzmark
islands/island_14137.txt       | 2      | 1          | fumosity <-> dumosity
islands/island_14138.txt       | 2      | 1          | capaciously <-> rapaciously
islands/island_14140.txt       | 2      | 1          | granivores <-> granivore
islands/island_14142.txt       | 2      | 1          | syruping <-> siruping
islands/island_14143.txt       | 2      | 1          | pickpockets <-> pickpocket
islands/island_14145.txt       | 2      | 1          | browallia <-> browallias
islands/island_14146.txt       | 2      | 1          | epicycloid <-> epicycloids
islands/island_14147.txt       | 2      | 1          | pathogeneses <-> pathogenesis
islands/island_14148.txt       | 2      | 1          | recruitments <-> recruitment
islands/island_14150.txt       | 2      | 1          | superwomen <-> superwoman
islands/island_14151.txt       | 2      | 1          | supercenters <-> supercenter
islands/island_14152.txt       | 2      | 1          | terraform <-> terraforms
islands/island_14153.txt       | 2      | 1          | besoin <-> besoins
islands/island_14158.txt       | 2      | 1          | illuminance <-> illuminances
islands/island_14159.txt       | 2      | 1          | diseur <-> diseurs
islands/island_14161.txt       | 2      | 1          | stembok <-> stemboks
islands/island_14162.txt       | 2      | 1          | dumbfoundering <-> dumfoundering
islands/island_14163.txt       | 2      | 1          | larrikin <-> larrikins
islands/island_14165.txt       | 2      | 1          | fayalites <-> fayalite
islands/island_14166.txt       | 2      | 1          | financialist <-> financialists
islands/island_14167.txt       | 2      | 1          | lapidescences <-> lapidescence
islands/island_14168.txt       | 2      | 1          | outstretched <-> outstretches
islands/island_14169.txt       | 2      | 1          | trifacials <-> trifacial
islands/island_14170.txt       | 2      | 1          | surfcastings <-> surfcasting
islands/island_14171.txt       | 2      | 1          | watershed <-> watersheds
islands/island_14172.txt       | 2      | 1          | dealmakers <-> dealmaker
islands/island_14173.txt       | 2      | 1          | kirktons <-> kirkton
islands/island_14174.txt       | 2      | 1          | organometallics <-> organometallic
islands/island_14175.txt       | 2      | 1          | handbaskets <-> handbasket
islands/island_14176.txt       | 2      | 1          | businessmen <-> businessman
islands/island_14177.txt       | 2      | 1          | hitchhiking <-> hitchhikings
islands/island_14178.txt       | 2      | 1          | sanddab <-> sanddabs
islands/island_14182.txt       | 2      | 1          | angledugs <-> angledug
islands/island_14183.txt       | 2      | 1          | centigrades <-> centigrade
islands/island_14185.txt       | 2      | 1          | cowhouses <-> cowhouse
islands/island_14186.txt       | 2      | 1          | biggitier <-> biggetier
islands/island_14187.txt       | 2      | 1          | wulfenites <-> wulfenite
islands/island_14188.txt       | 2      | 1          | protium <-> protiums
islands/island_14189.txt       | 2      | 1          | lawmaker <-> lawmakers
islands/island_14191.txt       | 2      | 1          | presentations <-> presentation
islands/island_14192.txt       | 2      | 1          | fingernail <-> fingernails
islands/island_14193.txt       | 2      | 1          | permeation <-> permeations
islands/island_14196.txt       | 2      | 1          | heuristic <-> heuristics
islands/island_14201.txt       | 2      | 1          | emojis <-> emoji
islands/island_14205.txt       | 2      | 1          | bismuthinite <-> bismuthinites
islands/island_14206.txt       | 2      | 1          | tryparsamides <-> tryparsamide
islands/island_14207.txt       | 2      | 1          | unprofitable <-> unprofitably
islands/island_14209.txt       | 2      | 1          | kinchins <-> kinchin
islands/island_14211.txt       | 2      | 1          | caponata <-> caponatas
islands/island_14212.txt       | 2      | 1          | annotation <-> annotations
islands/island_14213.txt       | 2      | 1          | cornrows <-> cornrow
islands/island_14216.txt       | 2      | 1          | semiconductions <-> semiconduction
islands/island_14217.txt       | 2      | 1          | chargeback <-> chargebacks
islands/island_14218.txt       | 2      | 1          | phytosterols <-> phytosterol
islands/island_14219.txt       | 2      | 1          | monecious <-> monoecious
islands/island_14220.txt       | 2      | 1          | barotraumas <-> barotrauma
islands/island_14221.txt       | 2      | 1          | scavengerings <-> scavengering
islands/island_14222.txt       | 2      | 1          | behaviouristic <-> behavioristic
islands/island_14223.txt       | 2      | 1          | sulfamethazines <-> sulfamethazine
islands/island_14224.txt       | 2      | 1          | photovoltaic <-> photovoltaics
islands/island_14225.txt       | 2      | 1          | struthioids <-> struthioid
islands/island_14226.txt       | 2      | 1          | synesises <-> syndesises
islands/island_14229.txt       | 2      | 1          | ophidiariums <-> ophidiarium
islands/island_14230.txt       | 2      | 1          | histograms <-> histogram
islands/island_14233.txt       | 2      | 1          | bienseance <-> bienseances
islands/island_14234.txt       | 2      | 1          | cervicums <-> cervicum
islands/island_14235.txt       | 2      | 1          | viaducts <-> viaduct
islands/island_14236.txt       | 2      | 1          | impairments <-> impairment
islands/island_14238.txt       | 2      | 1          | reagins <-> reagin
islands/island_14239.txt       | 2      | 1          | cookmaid <-> cookmaids
islands/island_14240.txt       | 2      | 1          | stiffenings <-> stiffening
islands/island_14242.txt       | 2      | 1          | retractations <-> retractation
islands/island_14243.txt       | 2      | 1          | epidendrums <-> epidendrum
islands/island_14246.txt       | 2      | 1          | oilbird <-> oilbirds
islands/island_14248.txt       | 2      | 1          | federalising <-> federalizing
